county_fips,state,county,socioeconomic,material_hardship,healthcare_access,preventive_resources,life_expectancy,socioeconomic_z,material_hardship_z,healthcare_access_z,preventive_resources_z,adversity_domain_balanced
01101,AL,Montgomery County,-0.35994487553889143,1.8088381966754146,-0.5460459153735819,0.027029010557662464,72.724550576,-0.3989433833744599,1.9685222776665852,-0.8060214062531518,0.0521747104524623,0.2455809326763421
01103,AL,Morgan County,-0.02892575162247425,0.02354062444036888,-0.14727103025510116,-0.11676973989376324,72.755057494,-0.028530113734531307,0.06764233407930056,-0.20551847084403335,-0.1514475845702938,-0.09569174959072532
01105,AL,Perry County,1.6275232032552025,3.2755160654910505,0.401190748935999,1.4274425801911903,68.821870444,1.8250506283944654,3.5301546844393483,0.6203933923519367,2.0351921159208977,2.4116952658735906
01107,AL,Pickens County,1.0694739311898773,1.2135031464005839,0.44960331047966434,0.5261221808348927,71.498580013,1.200588654595956,1.3346445004368723,0.6932963920205544,0.7589019695072036,1.200439497951571
01109,AL,Pike County,0.5251337528637721,0.6516282784184888,0.10754485459463203,0.4088198599794679,71.64235794,0.5914672755512016,0.7363931590563995,0.17820099733579772,0.5927992202893262,0.6318742321146712
01111,AL,Randolph County,0.6568831300969792,0.5819315817270313,0.8598632657282089,1.1042595579128764,73.06422519400002,0.7388959709588395,0.6621842120800041,1.3110943442019396,1.5775576197788046,1.2914488646457647
01113,AL,Russell County,0.883799040627204,1.8431419356479488,0.45828540148116664,0.30596521414261824,71.01744686500001,0.9928168422316592,2.0050468830976618,0.7063704880242236,0.44715470687523584,1.2497998299165098
01115,AL,St. Clair County,-0.15186516022466243,-0.6632586430353447,0.5168465213009392,0.0982830385288739,72.792927371,-0.1661003778605224,-0.6636211668174241,0.794555892032729,0.15307203160140195,0.03549640257684888
01117,AL,Shelby County,-1.9207863513963286,-1.0021002121581422,-0.451875928875784,-0.359461057434043,79.40406354800002,-2.1455385275509347,-1.024399757914041,-0.6642136961147281,-0.4951039995566055,-1.30334774526281
01119,AL,Sumter County,1.2957330810517007,2.8774171102316712,0.5964355123205786,0.826467084439958,71.343758203,1.453774604986637,3.1062823107889255,0.914406525854223,1.1841971711585577,2.004628586057896
